ID_NBH,ID_VOUCHER,NGAYDANGBANV
3376,961,7/6/2022 8:28
3377,1318,12/18/2020 20:36
3379,362,10/15/2021 22:55
3381,1833,6/25/2022 14:18
3383,3466,1/24/2021 1:27
3386,1739,2/12/2021 3:32
3387,1362,11/20/2021 5:25
3389,2327,1/12/2020 1:54
3391,3739,11/10/2021 1:34
3394,1187,5/19/2022 0:02
3395,3254,7/28/2020 22:03
3398,2787,1/30/2021 8:52
3400,856,12/8/2022 21:00
3405,3907,8/8/2022 8:47
3410,3242,11/20/2022 11:24
3412,2818,11/9/2021 3:37
3414,445,11/1/2021 0:00
3416,3289,3/22/2020 11:53
3419,3092,2/27/2021 10:39
3420,32,8/11/2022 3:47
3421,3347,3/30/2020 2:12
3423,3198,6/21/2022 23:44
3427,3705,8/29/2022 0:20
3429,2414,1/6/2020 3:07
3430,2911,5/29/2020 15:07
3432,2888,3/20/2022 10:12
3434,2206,6/2/2021 14:56
3435,2410,8/8/2022 12:14
3437,3885,8/4/2022 0:06
3440,871,11/18/2020 1:17
3445,3478,9/18/2021 20:24
3447,2821,1/21/2022 9:57
3451,3072,10/23/2021 3:03
3452,2703,8/5/2021 14:23
3453,648,7/2/2022 17:12
3460,3850,10/23/2022 20:24
3461,2508,3/3/2020 6:39
3463,1940,1/4/2021 19:14
3464,3851,5/4/2020 8:30
3468,1666,3/6/2021 9:47
3469,656,4/9/2021 10:31
3470,2481,7/26/2020 5:43
3471,3652,10/27/2020 4:06
3473,3736,4/2/2021 13:17
3478,1448,1/13/2020 3:16
3479,3826,12/8/2021 2:06
3482,1727,4/13/2022 18:40
3483,327,1/6/2020 1:13
3484,3677,3/19/2021 11:13
3485,1016,7/4/2022 18:04
3487,1660,4/3/2022 22:11
3490,3650,5/22/2020 23:14
3491,598,11/3/2022 7:38
3492,3415,3/20/2021 4:28
3496,3310,1/25/2022 6:50
3501,3701,11/25/2022 5:25
3504,1573,8/16/2020 17:36
3506,2589,3/3/2020 1:06
3507,3928,12/6/2021 16:46
3509,1459,3/12/2020 19:20
3510,2419,7/1/2020 13:55
3511,3459,8/1/2020 7:50
3512,1780,8/15/2022 14:08
3515,3236,3/6/2020 13:28
3516,3624,10/3/2020 12:43
3517,2183,1/17/2022 22:02
3519,282,6/28/2022 0:29
3521,1209,6/28/2020 13:25
3522,2464,12/12/2022 0:56
3523,3805,8/31/2020 12:59
3525,110,4/24/2020 8:36
3526,37,7/14/2020 12:51
3529,3954,10/10/2020 19:32
3530,2827,12/24/2022 8:19
3532,2966,7/30/2020 3:40
3533,3182,7/20/2020 15:48
3535,3269,11/7/2021 16:38
3536,3099,1/10/2022 5:03
3537,1272,1/14/2020 15:41
3539,3191,12/31/2022 2:21
3544,1525,10/21/2021 19:39
3545,3048,1/23/2022 0:42
3548,150,12/14/2020 7:52
3549,3860,2/5/2021 7:19
3550,3002,6/1/2022 21:50
3552,3023,12/20/2020 21:12
3553,1907,12/22/2022 16:33
3554,62,6/12/2022 15:40
3556,3599,2/2/2021 18:49
3559,592,11/15/2022 11:55
3561,3163,2/9/2020 13:24
3562,3328,8/31/2020 3:44
3564,3335,4/6/2020 7:20
3566,3036,3/29/2022 3:02
3567,2399,3/14/2022 2:36
3568,3344,12/8/2020 13:47
3573,1952,5/4/2020 21:37
3574,384,7/3/2020 2:56
3577,822,8/7/2020 14:48
3578,2515,11/11/2020 23:08
3579,3085,5/9/2021 17:33
3582,1645,6/21/2022 12:01
3584,3341,4/25/2020 23:08
3585,2999,8/16/2021 21:04
3588,1632,10/22/2021 21:43
3589,3800,10/24/2020 4:10
3591,3165,11/23/2021 21:55
3592,1586,3/9/2021 22:22
3600,2145,8/27/2021 21:54
3601,2612,2/24/2022 13:46
3602,145,12/31/2020 8:01
3603,1394,8/3/2022 9:58
3604,2202,3/27/2021 2:05
3605,3333,11/8/2021 1:42
3607,3386,4/3/2021 16:47
3609,3870,10/28/2020 9:37
3610,2427,9/26/2021 21:45
3611,3816,6/23/2021 15:01
3612,3737,8/12/2022 2:25
3613,1074,3/3/2020 20:13
3614,1570,8/12/2020 12:49
3615,201,6/16/2020 12:13
3616,3271,10/7/2021 2:36
3617,2739,6/18/2020 10:47
3619,3760,9/18/2021 8:32
3622,3511,5/20/2022 3:18
3624,2330,6/4/2022 5:37
3625,3539,2/18/2021 3:12
3627,2345,5/18/2021 12:43
3628,2359,3/20/2021 1:14
3629,1299,10/22/2021 4:48
3630,3244,8/15/2022 5:55
3631,1526,12/22/2021 3:27
3634,3600,2/11/2022 7:37
3635,1776,1/25/2021 6:52
3636,3785,5/24/2020 17:52
3637,3722,5/29/2022 1:00
3639,3290,11/27/2022 21:17
3640,142,11/11/2022 8:47
3641,2937,5/11/2022 14:26
3643,3647,10/24/2022 20:26
3644,1183,6/24/2021 12:51
3646,1323,3/11/2020 9:41
3647,3183,1/6/2021 15:47
3650,3992,9/16/2020 6:20
3651,2321,3/6/2021 19:50
3653,3643,4/14/2021 11:20
3655,2865,10/24/2022 0:59
3656,2559,2/26/2020 19:55
3657,3429,3/22/2022 5:50
3658,986,4/24/2022 3:17
3659,3875,4/3/2020 23:14
3660,966,7/2/2021 13:53
3662,2260,2/18/2022 22:06
3664,1766,5/15/2020 16:42
3665,2380,12/22/2021 23:20
3666,726,7/13/2022 5:57
3671,1098,9/20/2021 5:25
3678,3782,1/10/2022 21:58
3679,3989,11/12/2021 18:17
3681,400,6/3/2020 13:28
3683,3740,9/15/2022 13:50
3685,2437,6/14/2020 19:32
3687,1384,12/23/2021 11:56
3688,2958,5/29/2020 5:51
3690,3547,11/16/2021 18:27
3691,3351,5/15/2021 23:17
3693,3688,10/19/2022 20:53
3695,3879,1/19/2022 9:53
3696,2284,4/16/2020 7:03
3698,1555,3/26/2020 14:33
3699,3960,6/7/2020 22:21
3700,2717,5/11/2022 3:02
3701,2995,12/22/2020 15:08
3702,1234,5/8/2021 21:39
3705,1041,6/21/2022 10:00
3708,3545,4/28/2022 18:17
3710,3853,6/6/2020 8:03
3712,66,12/5/2022 18:54
3713,3355,7/22/2021 11:39
3714,2568,1/23/2022 10:51
3715,425,2/4/2021 12:05
3719,3884,9/16/2021 7:01
3722,1970,2/27/2021 2:47
3723,3892,8/15/2020 9:55
3725,882,4/4/2022 5:52
3727,3757,5/18/2022 8:32
3730,771,3/17/2021 21:31
3737,536,5/28/2020 13:22
3738,1451,11/6/2021 20:08
3740,3084,10/20/2021 6:09
3742,3109,6/2/2021 1:25
3745,1575,3/27/2020 12:54
3746,156,8/28/2020 17:52
3747,2950,3/10/2021 10:24
3752,376,5/20/2022 23:44
3753,741,4/23/2020 1:59
3756,3273,5/2/2021 7:54
3757,3802,3/15/2022 3:58
3758,1549,5/20/2021 6:17
3759,2892,3/7/2022 3:18
3760,2610,2/11/2020 9:30
3762,2043,2/18/2021 9:02
3763,2654,3/17/2020 20:11
3764,1540,1/13/2022 1:38
3766,313,6/13/2021 15:54
3767,1597,5/4/2020 5:10
3777,3941,10/13/2021 2:12
3778,3116,7/4/2021 18:13
3779,3009,5/7/2020 7:27
3781,1174,11/3/2021 19:33
3783,1614,10/11/2021 12:11
3784,1044,3/27/2022 12:38
3785,436,11/4/2020 19:31
3789,619,12/23/2022 12:01
3790,1410,10/7/2020 3:31
3796,3771,5/23/2021 3:32
3797,3817,6/28/2022 21:24
3800,1294,2/21/2021 23:57
3801,731,5/6/2020 9:54
3804,1335,12/14/2022 20:08
3805,3798,12/25/2021 9:57
3807,2547,4/8/2022 18:44
3809,3272,2/6/2021 23:45
3811,348,8/11/2021 19:38
3812,2640,4/22/2020 10:34
3814,3872,4/13/2020 2:31
3815,3188,10/12/2022 20:47
3816,3724,3/17/2020 6:45
3822,39,5/8/2020 5:50
3824,1005,10/1/2022 13:20
3827,2240,12/16/2022 15:36
3832,3222,11/15/2021 15:49
3834,22,5/2/2022 20:26
3835,3632,12/21/2021 22:47
3836,3311,1/23/2020 21:28
3837,382,1/20/2020 16:09
3839,1257,5/1/2020 6:56
3844,864,3/13/2021 4:16
3845,2362,11/9/2021 3:56
3846,3309,7/29/2022 22:39
3848,2340,1/27/2022 1:38
3849,925,12/8/2020 11:27
3850,3391,2/4/2020 18:13
3851,395,11/12/2020 11:56
3852,1839,4/17/2021 19:32
3858,1803,3/24/2020 2:43
3861,1584,9/26/2021 2:22
3864,3866,5/15/2022 11:55
3865,610,11/21/2021 7:30
3867,2534,2/19/2021 17:16
3870,1398,5/7/2020 12:23
3871,3397,8/18/2020 19:49
3872,1980,1/17/2020 1:26
3880,3416,1/7/2020 17:27
3881,209,2/21/2021 1:18
3882,2700,5/17/2021 0:34
3883,2255,2/4/2022 6:38
3887,93,6/18/2021 6:28
3890,3762,3/27/2022 22:35
3891,2747,11/27/2022 6:01
3892,832,8/23/2022 22:50
3895,3802,4/30/2020 17:22
3896,1652,12/12/2021 22:19
3902,17,12/17/2020 5:18
3903,1200,9/15/2020 18:50
3904,2974,12/13/2022 11:47
3907,3795,10/16/2022 3:48
3909,3780,9/11/2022 4:51
3910,1851,6/19/2022 1:17
3911,2319,9/27/2020 19:18
3914,3611,12/19/2022 21:14
3918,388,7/26/2022 10:52
3920,2201,7/6/2021 1:32
3922,3873,9/5/2022 23:45
3926,3044,1/13/2021 23:17
3927,1973,5/8/2020 19:15
3929,3803,3/21/2020 17:16
3930,1513,2/13/2022 0:16
3933,2237,10/22/2022 8:14
3935,2256,7/26/2022 0:38
3936,3839,8/19/2020 18:58
3938,3475,8/11/2022 7:21
3942,2850,1/16/2022 16:06
3943,3716,8/28/2021 6:47
3944,2627,9/20/2022 14:55
3946,3138,12/29/2022 17:29
3947,2045,2/18/2021 0:43
3948,2497,12/17/2022 16:17
3950,2840,1/30/2021 20:49
3951,2485,5/11/2020 3:59
3952,326,5/8/2020 4:11
3954,3812,4/21/2020 23:41
3964,3393,11/25/2020 18:43
3966,3420,11/20/2021 11:47
3967,75,9/4/2020 0:00
3970,1419,2/19/2020 15:43
3971,2351,9/4/2022 2:33
3973,3731,9/25/2021 16:24
3974,1341,6/30/2021 6:48
3975,819,1/25/2021 12:08
3976,2297,6/2/2021 1:20
3979,908,3/25/2021 2:44
3980,1328,7/15/2021 21:52
3981,36,8/15/2020 14:45
3983,3676,10/11/2020 20:40
3984,464,7/5/2022 6:53
3985,2387,12/25/2022 3:31
3987,350,5/29/2021 2:11
3991,2949,10/18/2021 8:46
3992,3412,11/14/2022 23:43
3993,3307,3/21/2021 7:43
3996,133,3/20/2022 18:03
3997,1721,9/24/2021 9:21
4002,3360,9/16/2021 14:24
4003,3436,7/31/2022 19:39
4004,583,3/13/2020 3:11
4010,1490,8/8/2022 4:57
4018,3268,2/26/2021 4:10
4021,3921,11/28/2021 15:37
4022,1500,4/20/2020 17:12
4023,634,6/6/2022 14:41
4024,1060,12/22/2021 0:40
4028,2147,4/25/2022 3:39
4030,1243,12/8/2022 22:15
4033,3724,5/27/2021 6:31
4034,3067,11/18/2020 15:48
4037,729,12/27/2021 7:02
4040,3932,5/23/2022 20:58
4041,3916,8/21/2020 23:52
4043,658,12/4/2022 3:57
4044,2616,7/11/2022 23:44
4047,874,12/31/2021 1:14
4048,297,2/5/2020 9:28
4049,3006,5/18/2020 12:31
4050,1133,8/8/2021 16:23
4053,1147,7/15/2021 21:25
4056,227,9/28/2020 3:25
4057,1316,10/30/2022 21:56
4059,3517,11/11/2022 3:28
4060,3402,8/6/2022 11:25
4061,3900,10/5/2022 5:55
4063,1550,11/14/2020 22:53
4064,3118,10/6/2021 21:46
4067,2288,4/1/2020 10:40
4073,2651,3/25/2021 6:17
4078,838,2/14/2021 3:48
4081,2560,1/8/2021 13:27
4086,2847,7/2/2020 6:23
4088,2730,4/8/2021 12:05
4090,2997,6/4/2022 22:06
4091,1646,2/5/2022 20:39
4093,2816,8/5/2022 2:29
4094,2426,10/27/2021 9:22
4096,2764,7/4/2022 22:45
4097,2349,5/21/2021 18:58
4098,1531,4/12/2020 12:48
4102,3166,10/17/2021 16:35
4107,3735,4/19/2022 5:39
4109,1779,8/1/2020 12:43
4110,1963,8/12/2021 21:43
4111,1715,6/21/2022 17:43
4113,3875,1/22/2021 14:47
4114,1709,12/22/2021 15:35
4116,3468,4/8/2022 5:34
4117,449,4/11/2022 14:15
4120,3778,9/25/2020 18:13
4121,2531,12/20/2022 2:12
4122,283,11/27/2022 12:40
4123,3751,12/27/2022 2:25
4125,267,4/8/2021 17:36
4126,3655,8/21/2020 21:15
4127,257,7/2/2021 16:44
4128,3834,5/16/2021 13:03
4129,2904,5/1/2021 7:09
4130,412,3/12/2022 1:44
4131,1343,5/6/2021 15:47
4134,3727,1/6/2022 2:33
4136,3665,11/30/2020 22:33
4139,549,5/19/2021 14:41
4141,901,12/15/2022 13:51
4143,2482,5/28/2021 4:20
4146,2150,6/22/2021 12:27
4150,1314,12/4/2022 23:40
4151,2893,9/27/2021 9:47
4152,600,5/18/2020 11:47
4155,415,12/21/2022 11:38
4156,2244,7/2/2021 10:29
4160,3627,7/29/2020 3:45
4161,2504,2/1/2022 1:26
4162,2543,2/8/2022 12:22
4164,2219,7/13/2022 13:27
4165,3770,3/27/2022 2:50
4166,2817,8/6/2021 18:28
4176,2826,1/29/2021 9:51
4179,338,11/8/2022 2:47
4182,2239,4/10/2020 11:58
4183,2679,4/13/2022 2:45
4186,1782,12/28/2021 17:25
4187,2780,5/23/2020 1:08
4189,2282,11/2/2022 23:02
4192,2605,1/5/2022 14:22
4196,3377,3/23/2022 22:55
4198,1811,8/28/2021 21:25
4199,1365,9/17/2022 1:49
4201,2141,4/21/2020 17:28
4204,1354,9/24/2020 12:13
4206,2909,8/3/2021 9:39
4208,2428,8/24/2022 4:49
4210,1245,8/8/2020 21:09
4212,2900,3/7/2022 17:55
4213,1747,10/28/2022 18:59
4214,3999,11/14/2020 19:56
4215,2570,8/9/2021 0:31
4216,1436,3/13/2022 8:24
4219,1730,5/12/2020 8:37
4222,3259,12/5/2022 22:37
4224,3813,7/11/2020 23:24
4225,3007,12/5/2021 20:29
4226,2706,2/16/2022 15:36
4228,1981,6/24/2020 13:41
4229,2638,7/7/2020 0:22
4230,1788,1/22/2020 2:34
4233,2161,10/2/2022 4:19
4238,2881,6/2/2020 5:08
4242,3653,2/8/2020 16:47
4245,674,10/12/2020 8:48
4247,706,3/23/2021 13:35
4250,924,9/19/2020 12:54
4252,1496,10/5/2022 3:46
4254,1559,5/31/2021 22:52
4255,1293,2/3/2022 17:44
4257,3143,1/3/2022 20:44
4258,3878,12/12/2022 6:11
4261,3575,5/26/2020 2:39
4262,2381,5/5/2021 23:50
4263,2029,7/25/2020 6:32
4265,1729,10/24/2020 16:36
4266,3233,9/18/2022 15:32
4267,2181,2/6/2022 20:15
4269,1263,6/27/2021 10:35
4270,2751,7/21/2022 22:56
4271,131,11/13/2022 17:07
4272,3538,11/15/2020 16:58
4273,669,1/28/2021 21:35
4274,2690,5/7/2021 8:40
4275,3524,9/24/2022 2:52
4276,1915,4/1/2020 16:55
4277,1604,5/20/2020 11:40
4279,3947,1/12/2022 0:10
4281,3871,11/28/2021 8:52
4282,2736,7/17/2021 19:32
4285,159,8/30/2021 0:58
4287,2934,7/28/2022 18:34
4288,3362,10/24/2021 1:21
4289,2194,7/29/2021 14:52
4291,3447,7/13/2021 20:10
4293,2778,6/7/2021 22:28
4294,2502,12/28/2020 19:04
4296,3903,9/24/2022 21:26
4303,1320,9/9/2022 3:25
4304,252,4/29/2021 13:22
4305,3489,7/18/2021 6:14
4307,416,6/11/2020 18:40
4309,1568,4/26/2022 6:05
4310,1447,8/2/2022 19:25
4311,2565,11/13/2022 23:16
4313,3423,2/14/2020 19:33
4314,2374,9/2/2021 4:55
4315,1206,3/15/2022 2:29
4319,1188,6/27/2022 21:09
4323,450,5/1/2022 5:25
4324,627,3/24/2020 23:51
4325,3418,3/14/2020 15:27
4327,1244,12/17/2022 6:07
4328,2939,1/22/2021 3:34
4330,3568,7/29/2020 3:33
4331,2639,11/23/2021 6:47
4333,636,4/8/2022 7:02
4336,1748,9/12/2021 0:08
4337,408,3/1/2021 22:39
4338,1893,5/20/2020 14:50
4339,3120,9/17/2021 2:04
4341,2493,2/5/2022 8:22
4343,2420,8/12/2020 17:09
4344,2508,6/2/2022 2:12
4345,1888,1/16/2022 1:58
4347,2756,2/8/2020 4:49
4348,2799,4/29/2020 4:26
4354,2492,8/26/2020 8:48
4356,2532,2/7/2022 11:48
4357,1216,3/16/2021 23:37
4358,1419,2/2/2020 22:34
4359,2532,6/6/2022 9:49
4362,215,5/17/2022 9:10
4364,3345,3/2/2022 1:47
4367,2297,1/13/2021 22:03
4368,2674,1/11/2021 8:30
4370,3527,7/6/2021 16:08
4371,2762,4/1/2020 12:14
4373,3175,8/25/2020 5:55
4375,3004,8/27/2022 17:38
4376,1188,2/19/2020 23:23
4381,1554,3/1/2021 10:15
4383,3601,3/12/2020 23:36
4384,684,1/4/2021 0:14
4386,3687,3/12/2022 11:56
4387,1181,5/17/2022 16:18
4389,2594,6/30/2022 23:40
4393,2121,5/29/2020 15:30
4394,1740,9/21/2020 15:03
4395,6,12/14/2021 23:00
4396,3855,7/21/2022 3:52
4398,547,12/5/2020 12:28
4401,3784,1/23/2022 2:51
4402,3733,4/18/2020 13:33
4407,3797,6/17/2022 18:07
4410,2067,12/21/2022 1:15
4424,693,8/20/2020 19:22
4426,3906,7/21/2020 15:20
4429,2266,5/24/2020 16:07
4431,1524,10/11/2021 22:20
4433,351,1/2/2020 6:26
4436,1598,6/7/2021 17:18
4437,2139,5/19/2021 12:33
4438,1587,6/29/2022 8:39
4440,3888,12/9/2020 16:02
4442,3943,3/13/2021 10:11
4444,1564,3/24/2021 0:41
4448,2188,6/6/2021 1:16
4452,2721,6/18/2021 3:23
4456,3459,6/29/2022 16:27
4457,255,11/18/2020 6:56
4458,3409,3/24/2021 22:44
4459,2032,9/14/2020 5:55
4460,2392,7/17/2020 2:11
4461,3810,2/12/2022 16:48
4464,3441,7/6/2021 4:15
4466,1995,11/24/2020 11:47
4468,652,12/12/2021 1:18
4469,2394,11/13/2022 0:51
4470,3237,5/24/2022 1:33
4472,2578,3/11/2021 23:07
4476,1919,2/7/2020 20:10
4479,1090,8/13/2022 23:56
4481,3814,11/22/2022 20:18
4483,2927,1/31/2022 17:17
4486,984,8/7/2022 0:19
4487,137,10/25/2022 8:36
4488,2016,5/3/2021 3:48
4490,3375,6/17/2022 0:15
4491,3793,9/4/2021 6:54
4492,3744,10/28/2022 23:04
4493,493,7/12/2020 20:22
4494,2945,10/16/2021 8:50
4495,2355,7/10/2022 6:29
4496,3591,1/6/2021 7:54
4497,670,6/9/2020 13:34
4498,1993,8/5/2021 20:42
4499,2925,5/9/2022 15:30
4501,647,8/24/2021 15:10
4502,2436,7/22/2020 22:53
4504,3704,2/8/2021 14:23
4506,697,9/16/2021 13:34
4508,3748,11/21/2022 11:07
4509,878,10/9/2020 2:16
4515,1606,7/5/2022 18:16
4517,2156,4/11/2022 3:56
4521,2223,7/11/2020 11:47
4522,1826,7/24/2020 23:13
4529,1266,5/15/2022 7:21
4530,2057,8/8/2020 23:36
4531,1678,5/31/2020 12:04
4532,2245,9/24/2020 11:54
4534,3568,5/24/2022 10:11
4537,2855,8/23/2020 1:35
4542,890,10/27/2022 13:31
4543,3601,2/21/2021 3:25
4547,3910,2/20/2021 14:46
4551,83,10/18/2022 3:31
4553,3861,10/21/2022 20:17
4555,266,8/26/2021 4:23
4556,3994,2/7/2022 0:00
4560,588,5/30/2021 18:45
4562,1755,12/25/2020 10:16
4564,2860,2/11/2021 8:40
4566,2848,6/3/2020 19:13
4569,2148,2/11/2022 20:09
4570,2698,11/28/2022 12:04
4571,2570,3/26/2020 2:57
4577,3562,6/8/2022 9:48
4583,1000,12/21/2022 23:31
4584,2406,8/2/2022 23:01
4589,2333,5/1/2020 0:38
4591,2608,7/4/2022 22:33
4592,3569,10/6/2021 6:41
4594,2702,6/16/2021 19:24
4600,479,5/5/2021 5:50
4602,2078,11/17/2022 11:43
4603,1026,4/20/2021 3:12
4605,2530,1/7/2021 10:50
4608,3438,10/6/2022 6:56
4610,1716,3/8/2020 7:02
4614,2012,1/23/2022 4:23
4615,1407,11/19/2022 11:33
4616,1617,4/21/2022 6:24
4617,2941,11/15/2020 16:23
4618,3293,2/24/2020 22:38
4619,1720,11/2/2020 6:59
4620,2790,11/10/2022 8:00
4621,977,2/24/2022 10:01
4622,875,11/9/2020 18:14
4623,3981,12/17/2020 20:14
4626,1842,5/17/2020 10:42
4628,518,1/24/2022 10:33
4629,1810,5/17/2020 8:48
4631,682,2/27/2022 13:15
4636,3535,10/17/2021 20:19
4639,1778,9/3/2021 15:06
4641,1603,11/1/2022 9:24
4642,500,7/12/2020 23:56
4643,2715,3/28/2021 5:52
4644,1156,12/18/2020 10:35
4645,1712,9/26/2022 16:28
4654,606,11/17/2020 12:22
4656,2186,7/30/2020 22:52
4657,2089,5/5/2020 10:48
4658,1118,1/17/2020 19:41
4659,2085,10/12/2020 23:28
4660,843,8/7/2022 15:14
4664,90,4/12/2022 2:32
4668,1594,7/18/2022 5:03
4669,457,11/10/2021 0:13
4670,2138,6/17/2021 22:24
4672,1062,1/20/2020 5:21
4673,1706,3/15/2020 7:45
4676,2246,2/6/2021 22:28
4677,548,3/7/2022 8:36
4679,1454,3/2/2021 18:36
4683,2168,10/9/2020 3:30
4684,3205,2/11/2022 21:51
4685,3958,1/24/2021 2:56
4686,2247,6/23/2022 20:01
4687,381,6/2/2022 18:37
4690,2962,3/5/2021 20:01
4691,3617,9/14/2022 3:31
4694,2990,8/15/2022 16:54
4695,307,4/28/2022 4:07
4696,3314,2/15/2020 7:58
4699,3621,5/17/2022 0:26
4700,2035,4/9/2021 23:15
4701,3436,2/19/2021 4:41
4703,1418,6/23/2022 2:12
4707,3963,7/13/2020 20:33
4708,1893,2/24/2020 21:20
4710,2238,10/12/2021 3:57
4712,1641,3/8/2021 22:05
4714,1347,8/11/2021 2:36
4716,3338,9/30/2020 1:33
4717,1906,11/20/2020 20:51
4721,2967,11/7/2020 4:40
4722,2299,3/28/2022 6:11
4724,2752,11/6/2022 21:24
4728,3743,10/6/2021 1:23
4729,434,6/30/2022 22:15
4730,3503,4/25/2022 23:01
4732,1977,2/16/2022 21:38
4735,3722,8/4/2021 22:52
4737,2596,7/19/2021 23:37
4741,2727,9/3/2020 18:39
4742,3755,7/8/2020 6:02
4747,1033,2/18/2020 8:59
4749,63,3/19/2020 18:31
4750,1413,10/28/2022 13:44
4751,2814,11/20/2022 13:12
4754,117,1/10/2020 15:29
4755,3257,8/4/2021 6:40
4757,3742,12/21/2021 3:34
4758,1529,8/11/2022 19:53
4760,2963,11/23/2022 4:04
4761,2820,8/10/2022 3:59
4765,1825,9/9/2020 10:40
4766,1994,11/5/2020 5:22
4767,2258,10/11/2022 4:01
4768,1762,11/19/2021 18:39
4770,3656,4/10/2021 10:27
4773,482,10/9/2022 5:47
4774,1289,10/15/2020 18:03
4778,675,7/18/2022 22:11
4782,1051,2/2/2022 21:03
4784,3712,9/5/2021 20:57
4787,3930,11/16/2022 22:40
4789,67,3/17/2020 16:33
4793,2185,10/28/2020 0:51
4794,3779,6/17/2020 11:08
4800,1846,8/22/2022 19:33
4801,3890,10/30/2022 9:07
4803,2268,7/11/2020 15:57
4804,638,9/27/2020 17:19
4812,2149,9/7/2020 22:39
4815,1972,1/20/2021 7:15
4821,1278,6/26/2020 20:54
4823,3148,5/31/2022 11:44
4824,2366,8/3/2021 4:39
4825,2552,11/1/2021 5:23
4829,2879,9/17/2021 10:37
4830,3496,11/17/2022 7:17
4831,2972,10/10/2020 2:23
4832,2626,5/12/2022 13:45
4833,940,3/5/2022 14:02
4840,524,2/21/2021 10:12
4842,1878,7/6/2021 11:45
4845,2906,12/23/2021 8:40
4847,3726,12/17/2020 18:23
4852,433,9/18/2021 20:55
4853,974,2/13/2021 0:35
4854,640,7/5/2020 14:13
4860,2527,10/4/2021 6:38
4861,3467,12/5/2022 0:09
4863,3842,10/22/2020 9:14
4864,1971,2/6/2020 5:37
4865,3995,10/16/2021 23:42
4866,2456,8/6/2022 9:50
4868,2975,9/3/2022 7:17
4871,2850,7/28/2022 15:03
4872,1668,12/22/2020 7:53
4875,858,11/12/2022 6:58
4876,837,11/8/2022 12:11
4877,2494,12/19/2021 14:46
4878,3180,3/16/2020 10:29
4879,300,6/28/2020 15:01
4880,3053,9/9/2022 17:49
4883,2940,11/11/2020 17:33
4886,1393,9/24/2022 8:28
4887,2132,1/11/2020 5:51
4889,3699,1/21/2021 14:38
4898,807,12/1/2020 8:53
4900,221,11/19/2021 17:35
4901,3376,12/28/2021 12:04
4902,3736,10/24/2021 17:03
4903,3697,4/4/2022 1:36
4906,2549,3/15/2022 2:23
4913,515,6/19/2021 20:05
4914,3720,12/26/2022 22:55
4915,398,4/23/2021 2:54
4919,2214,10/12/2020 2:30
4920,3728,3/2/2020 18:12
4922,3326,9/9/2020 12:35
4929,1378,6/1/2022 2:51
4932,3997,9/2/2020 11:21
4933,462,7/30/2020 14:19
4934,3052,5/9/2021 19:12
4938,916,3/3/2020 2:03
4944,1643,5/26/2020 5:53
4945,47,2/14/2021 10:01
4946,3748,10/1/2020 0:35
4950,3711,7/3/2021 15:24
4955,1129,12/19/2021 5:02
4957,3542,3/14/2022 19:12
4960,272,12/8/2022 17:55
4961,733,12/6/2022 0:04
4964,894,5/12/2021 5:44
4965,2957,1/5/2020 3:48
4967,473,7/29/2020 6:27
4968,677,2/5/2022 3:16
4973,111,12/22/2022 20:41
4974,1208,2/25/2022 3:09
4977,99,2/28/2021 22:58
4978,3765,10/26/2021 15:32
4983,4000,12/2/2022 7:21
4985,1473,5/18/2022 23:12
4987,2019,5/3/2020 11:44
4988,2416,5/20/2022 22:42
4989,2730,6/30/2022 2:42
4990,408,8/30/2020 6:06
4992,3487,12/17/2020 6:57
4994,3864,1/8/2020 8:08
4995,3559,1/23/2020 12:01
5006,359,11/27/2021 3:03
5007,969,9/19/2020 16:59
5008,1342,12/5/2022 0:15
5010,2958,12/15/2022 11:43
5011,3549,8/4/2022 4:06
5012,1987,10/9/2021 20:03
5013,2797,1/2/2021 8:07
5014,2401,7/4/2021 2:00
5016,609,8/16/2022 18:19
5017,1124,8/6/2020 21:34
5018,3979,12/12/2020 1:33
5020,3228,10/18/2020 9:31
5021,3881,12/3/2021 5:45
5022,3858,10/8/2020 13:46
5023,3010,9/20/2022 16:22
5025,1856,5/15/2021 12:00
5026,3966,7/27/2022 0:50
5027,2963,1/4/2020 2:14
5028,1087,11/5/2022 23:04
5031,3658,10/2/2020 14:26
5032,1326,4/4/2022 18:31
5034,1941,6/24/2020 9:51
5036,3827,3/16/2022 23:18
5038,2363,8/30/2021 5:14
5039,3059,8/22/2020 6:40
5042,1532,12/21/2022 6:58
5043,285,10/29/2021 16:40
5044,2709,9/24/2020 6:09
5045,3302,11/12/2022 5:19
5046,2331,9/3/2022 19:49
5047,1315,11/24/2020 0:24
5048,2704,9/13/2022 2:37
5049,2483,4/14/2022 11:08
5050,2338,1/22/2021 7:09
5053,1572,6/16/2022 11:17
5054,236,5/16/2022 0:08
5055,1743,5/1/2020 13:44
5056,3329,3/7/2022 1:48
5061,1404,9/12/2020 22:14
5063,1138,5/25/2021 7:57
5064,3428,5/31/2021 12:13
5065,903,9/22/2020 12:24
5067,1644,4/15/2021 3:32
5068,1002,12/20/2020 16:03
5070,1449,9/28/2021 2:01
5071,3891,8/15/2020 0:59
5072,3799,6/11/2021 23:30
5073,844,7/9/2020 23:20
5075,3848,11/15/2021 3:56
5076,2889,12/31/2022 15:34
5079,2768,1/11/2021 1:24
5080,3910,12/27/2020 8:35
5082,3081,3/8/2020 16:16
