ID_NBH,ID_SP,NGAYDANGBANSP
4695,9602,10/30/2021 23:42
4696,3027,12/25/2021 20:51
4697,4726,4/25/2021 13:39
4698,3988,12/16/2020 15:15
4699,5823,9/27/2020 1:15
4700,771,2/14/2020 14:13
4701,5663,5/16/2021 14:35
4702,977,3/26/2021 7:28
4703,1479,2/3/2021 15:31
4704,9805,11/29/2020 6:18
4705,8961,8/8/2021 3:57
4706,2096,8/13/2020 13:52
4707,5098,11/20/2021 10:36
4708,8069,7/4/2021 3:26
4709,1197,8/23/2020 15:25
4710,3733,8/6/2020 22:22
4711,2271,5/14/2021 22:47
4712,7792,6/21/2020 18:42
4713,7531,3/31/2020 18:56
4714,6880,12/21/2021 20:32
4715,360,5/12/2021 18:59
4716,3533,5/5/2021 16:11
4717,4022,1/15/2020 6:34
4718,5304,6/5/2021 3:35
4719,689,8/19/2021 0:30
4720,7989,12/15/2020 13:28
4721,1987,6/21/2020 13:23
4722,6505,12/2/2020 1:44
4723,5954,10/6/2020 2:11
4724,3045,3/24/2021 0:31
4725,9423,6/10/2020 15:55
4726,3797,4/7/2021 3:02
4727,2518,12/3/2021 21:37
4728,6517,2/26/2020 14:27
4729,145,8/13/2020 15:20
4730,1231,4/17/2020 1:42
4731,1500,5/19/2021 16:13
4732,4260,11/25/2021 21:24
4733,1264,1/2/2021 9:44
4734,7845,4/22/2020 15:55
4735,881,11/19/2020 17:57
4736,8159,7/11/2021 1:02
4737,5283,2/12/2020 0:13
4738,7027,2/10/2020 6:28
4739,5700,1/26/2020 23:34
4740,9940,11/24/2021 5:38
4741,2226,3/26/2021 20:36
4742,6920,9/28/2021 3:55
4743,5868,5/26/2021 7:05
4744,7898,2/11/2021 4:43
4745,4155,1/25/2020 13:16
4746,9296,10/20/2021 7:01
4747,4375,5/29/2020 13:07
4748,176,5/14/2020 18:34
4749,5835,4/14/2020 1:41
4750,6803,3/1/2021 21:51
4751,9040,6/27/2020 4:40
4752,9939,2/1/2021 20:48
4753,1232,8/22/2020 6:03
4754,7136,8/13/2021 17:16
4755,2550,8/1/2020 22:35
4756,4866,3/18/2020 1:57
4757,4626,3/27/2021 6:53
4758,7575,12/4/2021 19:52
4759,8075,7/8/2021 18:54
4760,3220,6/29/2021 20:43
4761,2018,12/9/2020 20:45
4762,2986,5/26/2021 20:42
4763,4710,4/19/2021 3:57
4764,7188,5/23/2020 14:40
4765,6552,6/25/2021 2:28
4766,9858,9/8/2021 12:55
4767,8049,4/8/2020 13:41
4768,9556,6/12/2021 9:14
4769,3180,9/22/2020 4:27
4770,7422,4/15/2020 13:44
4771,7804,4/15/2021 4:07
4772,1944,3/22/2020 7:03
4773,2065,4/27/2021 0:56
4774,7462,1/15/2020 5:09
4775,6255,8/8/2021 10:58
4776,3723,2/2/2020 1:47
4777,9354,3/16/2021 10:07
4778,5694,11/24/2020 0:41
4779,9225,4/29/2020 6:35
4780,1610,6/29/2020 7:11
4781,4341,7/12/2021 17:08
4782,4001,12/16/2020 12:31
4783,1322,7/26/2021 15:09
4784,6124,1/4/2021 22:46
4785,6275,6/22/2020 15:15
4786,1648,10/6/2020 20:24
4787,6348,6/3/2020 4:37
4788,7595,12/31/2021 9:02
4789,2502,1/13/2021 19:16
4790,1450,7/12/2021 5:00
4791,312,10/28/2021 10:09
4792,3063,11/21/2021 15:05
4793,3877,6/6/2021 15:02
4794,2069,1/25/2020 18:27
4795,4446,11/4/2021 20:43
4796,9097,9/14/2021 6:06
4797,8550,10/28/2020 19:37
4798,662,12/12/2020 0:14
4799,9259,12/25/2020 6:58
4800,6615,8/28/2020 17:34
4801,6122,4/28/2020 6:24
4802,4832,3/25/2020 6:40
4803,9210,4/1/2020 18:02
4804,3301,3/31/2020 11:21
4805,5251,6/23/2021 4:56
4806,6007,9/14/2020 15:13
4807,3735,10/25/2020 10:11
4808,9055,11/13/2021 3:30
4809,5796,2/3/2020 18:49
4810,9671,7/3/2021 8:25
4811,3411,12/1/2021 13:10
4812,5438,11/7/2021 18:54
4813,7209,4/3/2020 23:30
4814,3617,4/13/2020 11:52
4815,1302,2/27/2020 0:19
4816,2951,1/2/2021 15:12
4817,3881,5/1/2021 2:06
4818,3053,4/30/2020 8:51
4819,5439,7/2/2021 6:51
4820,4488,7/2/2021 20:39
4821,9999,12/16/2021 23:08
4822,6455,2/6/2020 23:58
4823,6678,1/1/2020 2:58
4824,8434,4/3/2020 15:23
4825,2549,7/7/2020 0:46
4826,3433,7/12/2021 15:41
4827,8355,4/20/2020 16:28
4828,2944,3/25/2020 20:21
4829,6832,5/22/2020 4:16
4830,9102,4/20/2020 8:57
4831,3729,7/17/2020 16:40
4832,6298,6/17/2021 18:06
4833,2747,4/16/2020 4:05
4834,8088,5/11/2020 8:08
4835,5714,5/12/2021 5:37
4836,2623,11/19/2021 8:05
4837,5066,11/4/2021 19:04
4838,8034,12/20/2021 20:44
4839,2257,6/5/2020 20:09
4840,5434,7/5/2021 4:27
4841,1487,2/17/2021 0:51
4842,5238,2/5/2020 2:13
4843,3591,4/12/2020 4:46
4844,4961,4/16/2021 7:12
4845,2272,6/16/2020 7:50
4846,7099,3/5/2020 5:12
4847,9224,3/17/2021 8:27
4848,8973,9/10/2020 11:54
4849,1152,12/2/2020 7:51
4850,3290,11/17/2021 21:56
4851,2123,3/28/2021 3:53
4852,2442,11/9/2021 17:01
4853,9927,2/25/2021 13:01
4854,5322,6/13/2020 16:23
4855,8956,12/24/2021 7:38
4856,6697,3/19/2021 4:18
4857,9167,10/7/2021 23:07
4858,1027,2/18/2020 15:44
4859,4790,9/5/2020 13:51
4860,1848,9/19/2021 15:17
4861,454,3/13/2021 16:33
4862,2660,9/3/2020 8:01
4863,5005,2/8/2020 13:17
4864,3772,12/4/2020 2:24
4865,6878,5/21/2021 2:13
4866,1318,8/10/2021 16:47
4867,3148,12/5/2020 5:27
4868,9175,7/22/2020 20:48
4869,9752,7/13/2021 15:30
4870,3828,6/3/2021 5:28
4871,6258,10/9/2021 17:15
4872,6521,7/11/2020 15:42
4873,8878,4/2/2020 7:19
4874,5778,1/13/2020 1:38
4875,7508,6/8/2020 16:00
4876,551,5/13/2020 14:18
4877,7851,7/26/2021 23:54
4878,6366,10/6/2021 21:50
4879,1162,12/27/2021 1:49
4880,3549,4/27/2021 6:01
4881,3071,6/5/2021 11:34
4882,9030,3/21/2021 4:13
4883,8386,10/5/2021 5:51
4884,157,7/14/2020 21:43
4885,5678,11/19/2021 18:11
4886,565,11/21/2020 21:41
4887,4246,1/15/2021 2:33
4888,7723,5/29/2020 22:56
4889,8478,5/14/2021 22:46
4890,5002,12/2/2020 14:43
4891,7005,1/7/2020 8:11
4892,457,8/6/2021 7:08
4893,306,1/22/2021 17:55
4894,8454,3/26/2021 9:02
4895,2814,12/11/2021 12:16
4896,4804,11/25/2020 2:05
4897,1698,7/11/2020 1:47
4898,9391,7/22/2021 14:09
4899,3898,10/4/2021 11:19
4900,6139,6/2/2020 14:41
4901,5356,5/15/2021 11:57
4902,9958,10/31/2021 10:34
4903,136,4/8/2021 20:56
4904,497,1/31/2021 13:47
4905,5647,1/27/2021 22:57
4906,7038,3/9/2021 23:43
4907,5408,7/2/2020 18:27
4908,6414,7/15/2020 15:23
4909,5740,10/14/2020 23:09
4910,9931,3/17/2021 17:54
4911,6268,12/13/2020 8:03
4912,9144,11/24/2021 19:13
4913,4995,4/7/2020 13:35
4914,7889,1/24/2021 5:22
4915,618,5/20/2021 11:10
4916,5171,4/6/2021 18:21
4917,5321,9/24/2020 8:14
4918,4904,2/1/2021 11:24
4919,9274,9/8/2020 13:20
4920,3645,10/15/2020 2:15
4921,4711,10/5/2021 8:21
4922,9643,10/2/2020 14:26
4923,7601,2/7/2021 10:46
4924,5586,1/13/2020 13:31
4925,7440,12/25/2020 5:08
4926,6331,11/22/2021 17:26
4927,8103,4/18/2021 1:00
4928,3809,4/4/2021 11:58
4929,3956,11/4/2020 2:16
4930,2121,10/26/2020 8:28
4931,3780,4/21/2021 13:15
4932,5391,7/7/2021 7:04
4933,5708,9/28/2021 16:03
4934,7095,7/30/2021 11:32
4935,8503,8/14/2021 7:52
4936,8297,3/10/2020 8:00
4937,3043,7/20/2021 15:07
4938,3282,5/30/2020 10:40
4939,6652,6/2/2020 2:29
4940,7248,7/28/2020 6:17
4941,328,10/27/2021 11:05
4942,1358,12/7/2021 22:37
4943,5063,1/28/2021 19:31
4944,3943,11/18/2020 20:39
4945,3428,10/20/2020 16:32
4946,2300,3/24/2020 20:17
4947,4784,12/25/2020 13:50
4948,1839,2/15/2020 10:05
4949,251,6/20/2021 18:52
4950,9623,4/22/2021 12:03
4951,6373,9/28/2020 2:44
4952,712,8/7/2021 2:46
4953,2634,2/11/2020 5:12
4954,7299,9/27/2020 15:23
4955,925,1/5/2020 1:25
4956,5461,8/1/2020 22:13
4957,5570,12/23/2020 0:30
4958,1059,1/1/2021 10:59
4959,1164,8/8/2021 20:48
4960,1153,1/20/2021 13:27
4961,3119,12/19/2021 7:08
4962,9539,6/21/2020 13:53
4963,2580,10/30/2021 8:54
4964,3764,2/9/2021 8:42
4965,13,3/17/2021 8:50
4966,6548,9/29/2020 5:42
4967,6446,9/17/2021 12:40
4968,7120,5/8/2020 11:38
4969,9681,8/10/2020 1:27
4970,634,12/25/2020 0:53
4971,5615,2/22/2020 15:12
4972,6060,5/26/2020 22:18
4973,2999,4/22/2021 6:40
4974,1329,8/11/2020 3:30
4975,8601,8/13/2021 2:55
4976,9499,4/1/2021 1:08
4977,6992,7/27/2020 12:42
4978,8872,7/19/2020 16:58
4979,5213,3/12/2020 4:45
4980,3758,10/12/2020 0:32
4981,4944,12/28/2020 10:36
4982,1521,5/29/2021 18:39
4983,2743,1/31/2020 23:46
4984,7980,6/28/2021 13:39
4985,272,3/8/2021 21:00
4986,8725,9/10/2021 17:48
4987,2170,10/20/2021 11:11
4988,9249,4/29/2021 10:49
4989,4437,6/12/2021 5:48
4990,9710,2/3/2020 0:56
4991,5621,9/8/2020 16:23
4992,1325,5/16/2020 13:44
4993,4880,12/1/2021 0:36
4994,3979,6/15/2021 2:13
4995,1421,12/22/2020 16:05
4996,3344,7/26/2021 10:09
4997,5880,8/16/2020 20:30
4998,8264,3/26/2020 23:44
4999,9380,5/25/2021 19:49
5000,7128,6/6/2021 19:31
5001,7592,5/26/2021 6:11
5002,1491,8/15/2020 5:40
5003,5184,9/4/2021 0:00
5004,1447,1/6/2020 8:12
5005,8777,6/12/2021 15:26
5006,6711,10/13/2020 17:14
5007,7238,11/7/2020 5:18
5008,3815,11/3/2021 18:04
5009,4819,11/28/2021 16:17
5010,8702,4/1/2020 20:26
5011,6805,9/4/2021 7:09
5012,4727,1/20/2021 18:33
5013,7379,5/24/2020 9:21
5014,7950,2/13/2020 19:59
5015,3439,12/23/2020 23:03
5016,8907,9/24/2020 15:34
5017,7775,7/27/2020 13:59
5018,9271,10/17/2021 7:06
5019,812,8/27/2020 22:03
5020,5032,11/2/2020 8:50
5021,1102,11/4/2020 1:09
5022,5655,2/25/2020 22:38
5023,2675,5/23/2021 20:52
5024,6178,4/16/2020 19:26
5025,9238,3/27/2020 16:50
5026,2011,3/20/2020 0:28
5027,3353,2/20/2020 8:46
5028,492,12/18/2020 16:36
5029,4594,9/30/2021 0:56
5030,2234,8/8/2020 11:17
5031,636,10/31/2021 6:41
5032,3363,2/20/2020 10:46
5033,6432,3/28/2020 8:57
5034,313,7/24/2020 5:05
5035,4368,5/13/2020 15:42
5036,9473,8/5/2021 12:39
5037,5354,9/21/2021 8:15
5038,3947,11/14/2020 21:49
5039,1526,4/7/2021 16:50
5040,7978,5/26/2020 5:50
5041,8276,12/27/2021 16:03
5042,5680,7/29/2020 18:28
5043,7380,12/29/2020 11:19
5044,7224,9/8/2021 13:21
5045,9762,4/28/2020 7:53
5046,4068,7/7/2020 7:17
5047,4326,2/1/2020 10:09
5048,5415,3/22/2021 6:59
5049,705,8/2/2021 4:46
5050,9260,3/14/2021 18:46
5051,9265,10/26/2020 16:00
5052,1668,4/2/2020 16:15
5053,9750,8/15/2020 2:48
5054,7631,10/13/2020 11:49
5055,623,3/25/2021 21:37
5056,4539,4/28/2020 7:08
5057,3366,9/2/2021 8:11
5058,3457,6/30/2021 1:27
5059,8413,2/21/2020 14:08
5060,7933,3/18/2020 5:24
5061,5908,4/24/2021 13:40
5062,7195,10/20/2020 22:02
5063,7695,6/2/2021 1:50
5064,7966,12/5/2020 19:33
5065,1488,11/17/2021 22:18
5066,7336,12/18/2021 0:41
5067,8097,1/10/2021 2:09
5068,8374,8/2/2021 18:03
5069,9209,2/4/2020 23:53
5070,8209,12/28/2020 20:40
5071,8909,10/26/2020 5:20
5072,692,4/21/2021 22:14
5073,7831,10/22/2021 7:15
5074,5577,10/9/2021 21:36
5075,1225,2/25/2021 7:16
5076,4325,2/9/2020 10:20
5077,153,12/1/2020 21:46
5078,5682,2/20/2020 0:38
5079,7774,1/26/2021 7:03
5080,6354,10/18/2020 1:55
5081,8126,5/3/2020 3:14
5082,1701,2/18/2020 11:40
5083,1510,4/14/2020 9:05
5084,8673,9/17/2021 7:51
5085,8558,9/10/2021 17:57
5086,1057,7/17/2021 21:21
5087,8646,5/14/2021 15:20
5088,870,8/12/2020 6:33
5089,6463,12/13/2021 3:57
5090,2039,7/4/2020 17:55
5091,3050,12/31/2021 19:16
5092,5922,6/15/2020 11:29
5093,937,4/22/2020 12:34
5094,6174,7/2/2021 4:00
5095,7562,9/15/2021 5:23
5096,3061,4/30/2021 5:25
5097,376,6/4/2021 1:16
5098,1524,1/17/2021 8:59
5099,361,8/25/2020 18:34
5100,6802,7/4/2021 21:58
5101,7676,4/27/2021 16:16
5102,6195,3/2/2021 13:46
5103,9651,2/22/2020 17:17
5104,1196,10/27/2020 3:43
5105,2556,11/3/2021 18:07
5106,4704,10/3/2020 1:10
5107,6758,3/7/2020 17:30
5108,4689,10/11/2021 17:13
5109,7786,5/14/2021 10:25
5110,3730,11/18/2020 21:46
5111,6783,10/6/2020 13:17
5112,2817,4/9/2021 2:15
5113,9342,9/6/2020 1:39
5114,1224,3/18/2021 23:05
5115,9873,8/30/2020 20:15
5116,6228,7/25/2020 1:03
5117,6692,9/22/2020 8:41
5118,8086,1/22/2021 22:36
5119,5319,10/26/2021 9:00
5120,2710,6/2/2020 8:28
5121,5288,2/10/2020 2:57
5122,72,9/8/2021 12:09
5123,4040,11/30/2020 22:14
5124,2861,10/22/2020 14:07
5125,9372,5/25/2020 15:12
5126,3600,2/9/2021 16:24
5127,5187,12/26/2021 11:20
5128,5006,10/14/2021 7:18
5129,7896,5/3/2020 20:50
5130,9199,1/13/2021 19:52
5131,707,8/2/2020 14:02
5132,1159,12/19/2020 3:45
5133,4966,8/25/2021 22:43
5134,5029,7/9/2020 12:55
5135,7733,9/4/2021 19:57
5136,5564,2/20/2021 6:49
5137,8168,2/4/2021 0:51
5138,1911,5/28/2021 13:04
5139,9953,7/21/2021 3:13
5140,4207,5/12/2021 12:02
5141,798,1/24/2021 3:26
5142,1842,7/16/2021 15:41
5143,7557,9/18/2020 17:48
5144,5993,4/7/2020 4:44
5145,4743,2/15/2021 13:42
5146,4523,8/23/2020 2:18
5147,4362,9/11/2020 4:20
5148,5271,8/1/2021 13:02
5149,5482,8/5/2021 14:36
5150,3875,7/15/2021 9:08
5151,8707,7/5/2021 0:50
5152,6773,1/31/2021 2:13
5153,9169,1/13/2020 15:32
5154,8527,2/9/2020 15:47
5155,419,1/13/2021 18:25
5156,3851,1/17/2021 10:00
5157,7285,9/17/2020 21:59
5158,9157,7/23/2020 6:04
5159,4373,4/27/2021 9:59
5160,811,9/6/2021 11:49
5161,9016,11/20/2021 4:28
5162,3355,12/4/2020 18:49
5163,3486,5/9/2020 1:01
5164,7264,6/6/2020 11:46
5165,9275,5/12/2020 1:15
5166,7178,9/12/2021 12:39
5167,2169,10/15/2021 12:24
5168,1836,1/28/2021 16:55
5169,3807,5/12/2020 20:21
5170,584,9/24/2020 5:26
5171,2259,11/5/2021 18:59
5172,3862,3/14/2021 22:26
5173,9755,8/22/2021 0:02
5174,1696,8/7/2021 16:22
5175,367,12/23/2021 9:54
5176,7894,11/19/2020 4:14
5177,9100,1/10/2020 14:31
5178,9323,3/7/2021 22:20
5179,3200,4/23/2020 6:00
5180,4750,8/10/2020 16:31
5181,4925,1/20/2021 21:30
5182,6677,12/13/2020 23:25
5183,1752,1/14/2021 12:45
5184,6080,1/28/2020 19:41
5185,6624,1/24/2020 17:08
5186,7331,2/22/2020 9:37
5187,2990,10/2/2021 22:31
5188,8087,7/12/2021 14:19
5189,4725,11/2/2020 5:22
5190,5485,7/29/2020 1:15
5191,2130,8/12/2021 7:52
5192,8648,6/9/2020 16:12
5193,7485,2/11/2021 21:58
5194,7246,4/30/2020 16:18
5195,8350,9/20/2020 3:24
5196,8320,8/11/2021 14:43
5197,6583,7/12/2021 15:28
5198,4555,10/26/2020 19:09
5199,9478,3/10/2020 2:48
5200,4317,10/9/2020 16:55
5201,8293,6/11/2020 5:01
5202,161,7/30/2020 14:12
5203,6675,12/6/2020 19:12
5204,7525,10/30/2020 2:25
5205,7392,2/3/2021 0:47
5206,117,9/1/2020 23:45
5207,7807,9/18/2021 5:14
5208,1179,12/15/2020 9:07
5209,2265,8/2/2020 4:50
5210,4127,5/12/2020 2:43
5211,2872,6/18/2021 6:11
5212,5797,3/31/2021 9:50
5213,3285,6/30/2020 8:56
5214,3834,12/19/2020 8:42
5215,5978,11/5/2021 18:05
5216,3186,12/13/2021 5:44
5217,9517,7/25/2021 22:30
5218,7439,2/11/2020 10:33
5219,8414,2/23/2020 10:42
5220,7987,8/15/2021 22:08
5221,1880,1/12/2020 2:05
5222,4924,4/21/2020 22:59
5223,5546,8/16/2021 6:07
5224,3008,12/30/2021 17:29
5225,1140,8/17/2020 15:56
5226,9087,2/24/2020 13:33
5227,35,2/9/2021 14:25
5228,302,12/8/2021 17:29
5229,1443,11/19/2020 8:21
5230,6822,6/23/2020 0:30
5231,4021,1/4/2021 12:44
5232,3349,8/16/2021 14:20
5233,3782,7/18/2020 17:17
5234,131,9/13/2021 23:06
5235,2372,10/14/2020 13:27
5236,7163,12/24/2021 3:35
5237,9014,9/20/2020 18:49
5238,1573,7/15/2021 1:06
5239,3753,4/5/2021 20:45
5240,6816,8/3/2021 11:09
5241,7934,5/14/2020 9:54
5242,9393,2/23/2021 1:01
5243,4098,3/13/2020 6:42
5244,1061,5/6/2020 16:21
5245,22,9/4/2020 3:58
5246,6157,10/3/2020 16:17
5247,8600,6/25/2020 21:10
5248,5889,8/6/2020 9:33
5249,8911,12/4/2020 3:36
5250,3658,7/17/2020 23:39
5251,2593,9/14/2021 20:30
5252,5180,6/5/2021 23:44
5253,5851,7/9/2020 15:26
5254,3410,10/9/2020 23:09
5255,2586,2/9/2021 15:19
5256,3101,10/29/2021 20:27
5257,4501,3/7/2021 2:27
5258,7114,12/30/2020 14:37
5259,6684,11/19/2020 19:06
5260,6355,9/20/2020 4:07
5261,4792,10/13/2021 13:48
5262,6648,2/6/2021 18:54
5263,5715,12/27/2021 14:24
5264,2055,7/8/2021 1:24
5265,7078,3/29/2020 0:34
5266,431,5/8/2021 2:29
5267,9192,8/10/2021 19:42
5268,2658,6/10/2021 7:47
5269,287,9/7/2020 21:19
5270,3256,1/16/2021 2:37
5271,5497,7/17/2020 23:20
5272,5695,5/13/2020 21:00
5273,3785,4/22/2021 4:56
5274,2493,2/17/2021 13:14
5275,9454,1/7/2021 17:23
5276,8849,3/22/2021 21:27
5277,7358,9/27/2020 1:00
5278,9813,6/29/2020 23:26
5279,6196,9/17/2021 10:06
5280,2344,8/29/2020 2:33
5281,21,7/27/2021 21:49
5282,9697,7/11/2020 2:47
5283,7846,9/13/2020 23:37
5284,7376,6/11/2021 13:28
5285,9355,5/25/2021 0:22
5286,8438,6/22/2020 22:26
5287,9145,2/19/2020 1:18
5288,5047,4/26/2021 3:00
5289,9106,4/30/2021 8:41
5290,1107,8/24/2021 22:58
5291,5806,12/28/2020 16:16
5292,5802,8/13/2020 21:45
5293,3399,3/1/2021 5:36
5294,99,8/12/2021 12:26
5295,7387,1/29/2020 13:02
5296,7604,11/6/2021 22:06
5297,9547,3/25/2020 23:10
5298,8100,11/23/2021 2:33
5299,2544,9/23/2020 0:39
5300,613,1/21/2020 6:48
5301,6892,9/5/2020 5:12
5302,9345,6/19/2020 11:58
5303,5681,10/10/2021 16:22
5304,170,2/25/2021 2:35
5305,4189,4/18/2021 4:01
5306,1051,6/3/2021 20:57
5307,6323,10/10/2021 20:12
5308,3420,11/10/2021 9:28
5309,2782,1/30/2021 0:28
5310,7620,7/12/2020 14:58
5311,5912,5/7/2021 7:09
5312,3216,7/30/2020 0:48
5313,4254,1/20/2020 21:03
5314,4942,3/23/2021 2:20
5315,2462,6/11/2021 22:58
5316,7319,5/20/2020 6:56
5317,9583,11/27/2021 0:26
5318,9416,11/20/2020 4:14
5319,6315,1/9/2020 21:28
5320,6316,6/5/2021 0:56
5321,6840,2/29/2020 22:49
5322,8792,12/16/2020 9:37
5323,4796,4/15/2020 20:15
5324,4695,6/21/2021 11:53
5325,6208,11/11/2021 22:24
5326,9449,4/16/2020 6:43
5327,632,12/2/2020 5:02
5328,5985,1/30/2020 3:19
5329,8709,7/4/2021 4:33
5330,8199,12/16/2020 4:09
5331,2694,6/3/2021 17:55
5332,8958,2/25/2020 10:10
5333,7990,8/7/2020 22:35
5334,7641,10/26/2021 6:06
5335,9806,7/23/2021 13:20
5336,9739,5/11/2020 9:21
5337,8621,9/30/2021 1:09
5338,9846,2/10/2020 12:44
5339,6790,7/15/2021 11:57
5340,2563,10/28/2020 13:20
5341,5869,9/28/2021 10:25
5342,5544,3/9/2021 21:34
5343,3009,6/11/2020 8:02
5344,1052,2/7/2021 3:38
5345,1760,2/28/2021 20:36
5346,8328,1/29/2021 21:11
5347,2383,3/17/2021 3:52
5348,247,8/15/2021 1:42
5349,7176,11/21/2021 17:34
5350,8651,5/24/2020 8:42
5351,7102,4/19/2020 20:46
5352,2158,3/24/2021 22:00
5353,5896,11/24/2020 19:19
5354,7455,6/10/2021 19:54
5355,5501,11/2/2020 1:24
5356,1406,12/3/2020 12:14
5357,6338,4/25/2021 2:13
5358,4682,12/16/2020 21:03
5359,3461,11/2/2021 8:40
5360,685,6/29/2020 0:01
5361,8534,1/19/2020 19:15
5362,3003,8/15/2020 2:10
5363,2118,7/4/2020 16:33
5364,2968,1/27/2021 6:52
5365,3605,3/18/2020 20:22
5366,4385,7/14/2021 6:16
5367,6529,1/16/2020 9:36
5368,8940,7/23/2021 0:46
5369,1870,5/10/2021 7:06
5370,3899,12/8/2021 12:16
5371,2394,2/9/2020 4:49
5372,138,3/10/2021 18:23
5373,4742,2/4/2021 3:49
5374,6100,4/27/2020 18:27
5375,7662,12/6/2020 7:32
5376,2116,2/7/2020 6:52
5377,5035,12/11/2020 2:12
5378,2987,7/9/2021 13:44
5379,5307,6/26/2020 15:46
5380,8124,6/13/2021 15:42
5381,44,12/19/2020 3:32
5382,2739,6/25/2020 23:59
5383,6222,3/25/2020 1:40
5384,2930,2/13/2021 4:16
5385,7667,5/18/2020 9:24
5386,5764,11/15/2020 3:36
5387,7013,6/13/2020 16:34
5388,2117,3/29/2020 21:48
5389,8362,7/25/2020 11:46
5390,4631,11/22/2020 5:13
5391,4164,11/18/2021 20:37
5392,9910,7/20/2020 15:18
5393,8380,12/30/2021 21:44
5394,8238,2/19/2021 10:41
5395,8279,7/12/2020 4:36
5396,1718,4/14/2020 8:44
5397,9051,3/13/2020 17:22
5398,588,2/14/2021 4:50
5399,6764,8/10/2020 2:32
5400,3513,12/6/2021 0:03
5401,8814,7/10/2021 7:09
5402,2260,10/23/2020 20:28
5403,8942,3/8/2021 19:26
5404,3031,1/19/2021 4:44
5405,3225,1/24/2021 7:11
5406,1562,4/30/2021 13:35
5407,598,12/6/2021 12:10
5408,560,7/9/2021 0:22
5409,6460,3/3/2020 18:33
5410,185,10/31/2021 10:40
5411,3830,7/6/2021 1:08
5412,6040,6/21/2020 0:54
5413,4681,7/15/2020 20:02
5414,2855,6/17/2020 7:20
5415,9045,10/18/2021 21:24
5416,8184,3/18/2021 12:23
5417,2726,11/5/2020 17:11
5418,4562,10/27/2021 3:16
5419,6225,11/13/2021 17:31
5420,4958,3/22/2020 3:05
5421,1715,9/11/2021 9:53
5422,5502,1/5/2020 4:47
5423,1340,10/16/2020 2:00
5424,9429,11/10/2020 8:56
5425,5489,11/19/2020 2:55
5426,7039,11/17/2021 12:00
5427,2851,8/1/2020 3:43
5428,1163,5/22/2021 19:33
5429,6399,9/30/2020 3:02
5430,7184,6/10/2020 13:34
5431,7782,9/16/2021 9:35
5432,425,5/24/2020 7:27
5433,6913,12/20/2021 14:55
5434,9960,6/17/2021 14:48
5435,3297,5/15/2021 8:14
5436,889,9/9/2021 20:09
5437,8236,4/7/2020 20:24
5438,4012,9/1/2021 3:07
5439,4642,5/19/2020 2:22
5440,3303,11/24/2020 16:49
5441,1216,6/23/2020 7:50
5442,1392,5/30/2021 1:15
5443,8999,2/8/2020 23:08
5444,1127,2/12/2020 1:33
5445,1993,4/8/2021 23:11
5446,3909,7/5/2021 16:16
5447,7681,5/26/2020 5:32
5448,3558,12/16/2021 0:58
5449,9580,8/19/2021 12:43
5450,9232,7/24/2021 15:55
5451,5625,5/9/2020 20:54
5452,2657,6/25/2020 8:35
5453,1793,1/21/2021 1:11
5454,7728,8/16/2020 18:59
5455,8378,7/1/2020 16:11
5456,1015,12/5/2021 2:13
5457,7643,11/24/2020 10:37
5458,3654,1/9/2020 16:02
5459,7731,6/16/2020 22:40
5460,2871,8/5/2021 4:48
5461,1458,3/1/2021 11:26
5462,7011,4/7/2021 15:51
5463,735,10/21/2020 14:59
5464,8772,12/7/2020 11:04
5465,3094,7/15/2021 23:58
5466,8835,4/12/2020 12:58
5467,9292,10/14/2021 19:38
5468,8871,4/6/2021 17:14
5469,3326,5/4/2021 0:30
5470,6860,2/4/2021 20:27
5471,2268,2/5/2020 20:43
5472,4716,4/28/2020 4:43
5473,7167,6/16/2020 5:25
5474,1468,8/24/2020 2:05
5475,1968,10/6/2021 10:33
5476,2275,5/4/2021 23:11
5477,4187,9/29/2021 17:14
5478,6476,6/22/2020 9:56
5479,680,12/10/2021 22:43
5480,1519,7/7/2020 23:45
5481,1294,3/1/2020 3:08
5482,2832,2/16/2021 16:40
5483,7869,5/11/2020 8:43
5484,4670,1/25/2021 9:23
5485,389,12/18/2021 2:33
5486,5054,5/23/2021 6:36
5487,6074,4/28/2021 23:44
5488,633,7/12/2020 1:30
5489,7101,8/8/2021 0:16
5490,1136,5/24/2020 19:49
5491,7025,9/23/2020 15:08
5492,7278,8/30/2020 17:16
5493,531,7/2/2021 3:42
5494,1079,11/3/2020 1:36
5495,6706,12/15/2021 13:22
5496,189,2/13/2021 14:37
5497,6950,8/2/2020 11:03
5498,1505,3/29/2020 20:40
5499,845,1/12/2021 22:02
5500,4546,1/11/2021 13:04
5501,2396,3/14/2020 0:22
5502,9177,1/1/2021 15:50
5503,354,4/18/2020 14:12
5504,5366,12/31/2020 1:05
5505,127,6/13/2021 14:49
5506,7033,8/11/2020 15:54
5507,1112,7/9/2021 2:18
5508,9385,6/20/2020 19:07
5509,9687,3/16/2021 12:29
5510,6905,12/4/2021 8:34
5511,3007,10/30/2021 3:10
5512,6707,1/15/2020 15:23
5513,7311,2/10/2021 13:46
5514,3963,12/31/2020 18:28
5515,4928,9/9/2020 16:02
5516,8686,4/1/2021 8:05
5517,9637,4/13/2021 9:23
5518,9527,9/26/2021 12:50
5519,8806,5/18/2021 11:58
5520,303,5/15/2021 13:12
